8.7134e-06,2.1611e-06,2.457e-06,3.2713e-06,2.5241e-06,1.2054e-06,0,0,9.7849e-07,1.0699e-06,8.1805e-07,0,1.4862e-06,2.429e-06,7.8733e-07,1.7511e-06,1.3565e-06,1.7747e-06,3.1052e-06,2.6069e-06,6.5696e-07,2.2635e-06,2.069e-06,1.5146e-06,9.5296e-07,1.6378e-06,3.0435e-06,9.3632e-07,2.2002e-06,2.2929e-06,1.6306e-06,3.4336e-06,3.1662e-06,2.1606e-06,1.059e-06,2.4661e-06,3.0465e-06,1.1014e-06,4.4519e-06,1.1321e-06,7.9601e-07,5.752e-06,3.2136e-06,2.1289e-06,6.9495e-06,2.1438e-06,1.5273e-06,9.6251e-07,2.231e-06,8.9197e-07,8.8607e-07,1.7276e-06,7.4062e-06,1.5539e-06,8.6386e-07,1.019e-06,1.8756e-06,3.6594e-06,1.1132e-06,4.6492e-06,1.9655e-06,3.8628e-06,1.893e-06,3.7033e-06,4.9005e-07,0,8.5444e-07,3.7892e-06,1.6172e-06,0,2.0957e-06,4.7736e-06,3.5264e-06,0,1.712e-06,2.6441e-06,8.6762e-07,1.3034e-06,1.0304e-05,4.5715e-06,0,1.667e-06,1.4635e-06,1.1003e-06,1.7314e-06,2.1553e-06,2.9891e-06,9.2783e-07,1.5811e-06,1.0116e-06,1.4761e-06,4.0482e-07,1.3399e-06,1.2089e-06,5.3753e-06,7.5851e-06,8.6228e-06,1.5718e-06,1.5275e-06,3.1037e-06
2.1748e-06,1.3553e-06,3.4631e-06,8.4598e-07,3.7554e-06,1.5379e-06,4.1089e-06,1.1458e-06,1.5152e-06,6.4502e-06,8.6553e-06,6.6114e-06,2.0081e-06,1.4139e-06,0,1.4596e-06,1.5508e-06,1.86e-06,9.0198e-07,3.167e-06,1.421e-06,3.3735e-06,6.0148e-06,3.6835e-06,3.037e-06,3.7787e-06,1.3608e-06,1.4709e-06,3.6445e-06,9.676e-07,1.4241e-06,5.4533e-07,0,3.3172e-06,1.652e-06,6.3461e-06,1.2085e-06,1.5034e-06,3.2849e-06,3.5821e-06,1.3739e-06,5.1963e-07,7.1293e-07,1.3445e-06,3.5284e-07,8.8669e-06,3.765e-06,3.894e-06,3.6597e-06,1.4952e-06,1.4136e-06,3.5253e-06,9.5258e-07,1.586e-06,1.4033e-06,3.5533e-06,1.5479e-06,2.5479e-06,0,5.6681e-07,1.5198e-06,9.4743e-06,3.7148e-06,8.9389e-07,0,1.037e-06,3.401e-06,1.5604e-06,1.4199e-06,0,1.5675e-06,1.554e-06,1.5065e-06,0,1.4464e-06,1.4643e-06,1.5404e-06,1.5844e-06,2.0994e-06,6.7504e-07,1.2759e-06,1.4331e-06,1.4e-06,1.2593e-06,1.2521e-06,4.4816e-06,1.5406e-06,1.4266e-06,0,1.4666e-06,1.5878e-06,3.8974e-06,6.1282e-06,3.3861e-06,1.7312e-06,8.8904e-07,9.2315e-07,1.4074e-06,3.7928e-06,3.3581e-06
9.2244e-07,0,5.9676e-06,0,3.8817e-06,0,1.2567e-07,3.7192e-06,1.5758e-06,4.0368e-06,6.4473e-06,2.2217e-06,1.7511e-06,1.4844e-06,3.8795e-06,1.7007e-06,1.6136e-06,1.5355e-06,9.6443e-07,3.309e-06,1.3788e-06,3.5158e-06,3.7212e-06,1.6025e-06,1.2779e-06,1.628e-06,3.4779e-06,1.5461e-06,1.5845e-06,1.0362e-06,3.6099e-06,1.7977e-06,3.7525e-06,1.426e-06,1.6908e-06,3.9382e-06,1.2787e-06,1.5723e-06,3.0848e-06,3.6623e-06,1.4446e-06,5.1963e-07,7.7909e-07,1.4234e-06,4.0487e-07,9.026e-06,1.6276e-06,1.6965e-06,3.7458e-06,0,1.4802e-06,3.6678e-06,2.838e-07,3.5637e-06,1.472e-06,0,0,0,0,6.3081e-07,0,7.0718e-06,3.8553e-06,9.6195e-07,0,1.106e-06,1.46e-06,1.5647e-06,3.6013e-06,0,1.4025e-06,5.5722e-07,0,6.9519e-07,1.517e-06,1.5331e-06,1.6041e-06,3.9339e-06,2.3528e-06,2.075e-06,2.304e-06,1.5037e-06,1.4425e-06,1.3276e-06,3.2583e-06,4.6856e-06,1.6096e-06,1.4972e-06,1.4782e-06,1.5355e-06,1.4463e-06,1.7015e-06,3.7838e-06,3.4956e-06,1.6277e-06,1.9324e-06,1.9468e-06,0,3.8695e-06,3.5048e-06
2.6945e-06,0,2.433e-06,3.8269e-07,2.463e-06,2.6579e-06,2.7747e-06,2.405e-06,9.4838e-07,9.8019e-07,8.5835e-07,2.3337e-06,2.3488e-06,9.0761e-07,0,9.5004e-07,2.2733e-06,9.568e-07,4.3084e-07,0,8.0658e-07,8.7103e-07,8.2747e-07,2.3681e-06,7.1177e-07,0,0,9.3169e-07,0,2.8316e-06,9.1575e-07,1.5737e-06,0,0,0,0,7.1002e-07,0,6.6957e-07,0,8.6736e-07,1.3124e-06,1.0519e-06,8.409e-07,9.7798e-07,2.3149e-06,8.9544e-07,2.4817e-06,8.6373e-07,9.0761e-07,9.0625e-07,2.4941e-06,2.7423e-06,8.9374e-07,9.0624e-07,2.5216e-06,9.8558e-07,1.5461e-06,9.9738e-07,0,1.0107e-06,0,9.8992e-07,4.2431e-07,2.6416e-06,5.5248e-07,8.8412e-07,9.9116e-07,2.4288e-06,2.0638e-06,8.2913e-07,1.4198e-06,9.3901e-07,1.4448e-06,9.4122e-07,9.5454e-07,8.9821e-07,1.0803e-06,2.8034e-06,9.9335e-07,1.8423e-06,2.4586e-06,2.3374e-06,7.6399e-07,7.4984e-07,0,1.0286e-06,9.1988e-07,9.0216e-07,9.5681e-07,8.7103e-07,2.5216e-06,2.2857e-06,2.1809e-06,2.2326e-06,2.4129e-06,1.7076e-06,2.3999e-06,0,8.6373e-07
2.563e-06,1.4371e-06,1.6325e-06,9.282e-07,1.521e-06,1.6193e-06,1.8362e-06,1.3116e-06,0,3.7753e-06,3.5196e-06,4.505e-06,3.5503e-06,3.6234e-06,1.4538e-06,1.5436e-06,3.472e-06,3.7265e-06,1.3618e-07,1.4541e-06,0,3.5464e-06,3.4543e-06,1.4731e-06,3.2056e-06,1.5102e-06,7.6135e-08,1.5188e-06,3.5159e-06,1.051e-06,1.5102e-06,1.8269e-06,3.7977e-06,1.4335e-06,1.5699e-06,3.932e-06,1.3256e-06,3.8007e-06,1.2483e-06,1.353e-06,1.4576e-06,5.8531e-07,0,1.4299e-06,1.3809e-06,3.49e-06,1.4793e-06,1.5299e-06,1.4538e-06,1.4996e-06,1.4954e-06,1.5367e-06,1.1033e-06,3.5942e-06,1.6137e-06,1.8589e-06,1.582e-06,0,1.5926e-06,5.9861e-07,1.6057e-06,1.5436e-06,1.5849e-06,0,1.6111e-06,1.1209e-06,1.4751e-06,3.9091e-06,3.6319e-06,1.4373e-06,1.4176e-06,1.7213e-06,1.5322e-06,7.0924e-07,1.5456e-06,1.5483e-06,3.6069e-06,1.6687e-06,1.4677e-06,7.5486e-07,5.0884e-08,1.5188e-06,0,1.3986e-06,1.3339e-06,1.6648e-06,1.6248e-06,3.6491e-06,1.4933e-06,1.5506e-06,3.5464e-06,3.7265e-06,3.4658e-06,1.4438e-06,6.3313e-07,1.9742e-06,2.065e-06,1.7331e-06,1.6276e-06,3.531e-06
2.0298e-06,0,0,1.0205e-06,1.796e-06,4.0578e-06,4.5202e-06,4.6003e-07,3.8911e-06,4.3384e-06,3.7121e-06,4.7798e-06,2.3539e-06,3.816e-06,0,3.905e-06,3.6643e-06,3.9192e-06,1.0784e-06,3.5317e-06,1.607e-06,3.7389e-06,4.0947e-06,4.1665e-06,1.3903e-06,3.8374e-06,3.7008e-06,1.6727e-06,3.7083e-06,1.1444e-06,3.8331e-06,7.1011e-07,0,0,3.958e-06,3.8331e-06,1.389e-06,3.9935e-06,1.5486e-06,5.8315e-06,1.5556e-06,6.9521e-07,8.8407e-07,1.5251e-06,4.9716e-07,0,1.7992e-06,1.8758e-06,1.7283e-06,0,3.8075e-06,3.8911e-06,3.7115e-07,3.7868e-06,3.7909e-06,0,1.7433e-06,0,4.0039e-06,7.5232e-07,1.7014e-06,7.562e-06,4.1316e-06,1.0694e-06,0,1.2147e-06,3.7665e-06,4.141e-06,3.8245e-06,2.7183e-06,3.6501e-06,6.597e-07,1.7052e-06,2.196e-06,1.6277e-06,1.6466e-06,3.795e-06,4.1575e-06,9.3732e-07,8.4499e-07,0,3.8549e-06,1.5869e-06,1.4403e-06,3.4808e-06,0,1.7233e-06,3.8418e-06,1.5887e-06,1.6489e-06,3.7389e-06,3.9192e-06,4.1294e-06,1.4755e-06,1.85e-06,1.1645e-06,3.5854e-07,0,1.5752e-06,3.729e-06
2.2399e-06,1.5906e-06,3.9464e-06,1.0772e-06,1.6749e-06,1.7734e-06,1.8324e-06,1.5952e-06,0,1.7289e-06,1.8438e-06,2.5846e-06,1.617e-06,0,3.841e-06,1.6975e-06,1.578e-06,1.7046e-06,9.8872e-08,1.6248e-06,1.5471e-06,1.615e-06,0,0,0,0,1.5961e-06,0,1.5998e-06,0,1.6618e-06,7.6445e-07,0,3.7999e-06,1.7239e-06,4.2372e-06,1.4969e-06,0,1.4007e-06,3.6368e-06,0,1.9313e-06,9.3997e-07,0,1.6699e-06,4.0862e-06,1.6307e-06,1.6838e-06,1.6074e-06,0,1.6491e-06,1.6906e-06,4.163e-07,1.6388e-06,1.7619e-06,1.9007e-06,1.7339e-06,0,1.7467e-06,2.0692e-06,0,0,0,1.1294e-06,1.7652e-06,0,1.6287e-06,1.7339e-06,1.6575e-06,9.1342e-07,5.0615e-08,7.109e-07,0,8.5383e-07,1.6861e-06,0,1.6429e-06,0,9.2654e-07,9.0059e-07,1.3578e-06,0,1.6401e-06,1.5449e-06,1.4869e-06,0,1.779e-06,1.6661e-06,1.647e-06,0,1.615e-06,0,1.7232e-06,1.5907e-06,1.9581e-06,1.2709e-06,1.3487e-06,1.8274e-06,1.76e-06,1.6074e-06
0,3.1263e-07,3.6739e-07,8.7664e-07,1.3008e-06,1.483e-06,5.127e-07,1.303e-06,3.9274e-07,4.2444e-07,1.1721e-06,0,1.1978e-06,3.6237e-07,2.2692e-06,1.3424e-06,3.0379e-07,4.0662e-07,1.7575e-06,2.5349e-07,1.0711e-06,3.3254e-07,2.9625e-07,2.324e-06,8.9439e-07,1.2809e-06,0,1.2968e-06,1.1647e-06,1.1818e-06,1.2772e-06,3.0511e-06,1.7822e-06,2.2118e-06,1.3909e-06,1.2769e-06,1.8168e-06,1.4236e-06,8.196e-07,2.4905e-07,1.1851e-06,1.7981e-06,1.1286e-06,1.1352e-06,3.3739e-06,1.1419e-06,1.2205e-06,3.8715e-07,2.2692e-06,3.6225e-07,1.2538e-06,3.9335e-07,3.2222e-06,1.2354e-06,3.6446e-06,4.0412e-07,1.4097e-06,2.0176e-06,4.394e-07,2.8662e-06,4.5042e-07,0,4.329e-07,9.933e-07,4.5499e-07,2.2611e-06,3.4471e-07,4.2864e-07,1.2694e-06,6.6672e-06,1.1131e-06,2.0234e-06,1.3218e-06,1.6771e-06,3.89e-07,4.023e-07,1.2425e-06,5.0457e-07,5.7149e-06,1.6375e-06,7.4837e-07,3.7806e-07,1.1851e-06,9.8093e-07,1.9333e-06,0,1.4936e-06,1.2848e-06,3.5733e-07,2.5457e-06,3.3173e-07,4.0424e-07,1.1165e-06,1.0421e-06,1.8528e-06,3.1629e-06,3.7542e-06,1.2425e-06,1.2205e-06,1.1783e-06
3.5703e-06,1.4569e-06,3.6678e-06,9.4331e-07,1.5978e-06,1.635e-06,1.8161e-06,2.5368e-06,1.5524e-06,3.9355e-06,3.7832e-06,2.4837e-06,1.6159e-06,0,3.5626e-06,1.5593e-06,1.5144e-06,1.6856e-06,9.9429e-07,1.4328e-06,1.4651e-06,1.5407e-06,3.6357e-06,1.5657e-06,1.3084e-06,1.5922e-06,1.4624e-06,1.5345e-06,3.6919e-06,2.7454e-06,1.5237e-06,1.8571e-06,2.2041e-06,3.5216e-06,1.6415e-06,1.598e-06,1.3071e-06,1.6032e-06,3.3004e-06,3.3589e-06,1.4732e-06,1.6661e-06,0,1.4455e-06,4.3081e-07,1.526e-06,3.7487e-06,3.8449e-06,3.6648e-06,0,1.5111e-06,1.635e-06,2.1962e-06,1.5618e-06,1.5028e-06,1.5663e-06,1.5955e-06,1.0685e-06,1.6083e-06,6.1053e-07,0,4.7757e-06,0,9.9402e-07,1.6268e-06,1.1363e-06,1.4907e-06,1.5955e-06,1.5194e-06,1.4667e-06,1.5542e-06,5.8481e-07,1.5713e-06,1.2735e-06,1.5479e-06,1.564e-06,1.5711e-06,1.6844e-06,0,7.6958e-07,1.2838e-06,0,1.4732e-06,1.3605e-06,1.3495e-06,2.6435e-06,1.6405e-06,5.0919e-08,1.509e-06,1.5663e-06,1.5513e-06,3.9082e-06,3.6373e-06,1.3933e-06,1.7835e-06,1.0429e-06,1.0603e-06,1.5049e-06,1.567e-06,1.5437e-06
1.8605e-06,0,3.7447e-06,9.8011e-07,3.7753e-06,2.0223e-06,1.732e-06,1.401e-06,1.5905e-06,3.8839e-06,4.1298e-06,6.0179e-06,3.6587e-06,3.7319e-06,3.6394e-06,3.8209e-06,5.9231e-06,6.3068e-06,1.0313e-06,3.4478e-06,1.4474e-06,1.5176e-06,3.5626e-06,3.6784e-06,1.3462e-06,6.1837e-06,1.4963e-06,3.7708e-06,5.9893e-06,1.1035e-06,1.5643e-06,6.8894e-07,0,3.5984e-06,3.8739e-06,3.749e-06,1.3449e-06,6.4188e-06,1.3015e-06,3.4355e-06,1.5113e-06,6.6592e-07,0,1.4835e-06,4.7646e-07,5.9503e-06,3.6915e-06,1.8217e-06,1.51e-06,1.5533e-06,1.8205e-06,3.8069e-06,1.1999e-06,6.1075e-06,1.5434e-06,0,0,1.1106e-06,0,6.4772e-07,3.9462e-06,2.298e-06,3.9042e-06,1.0312e-06,0,0,3.6824e-06,3.894e-06,3.7404e-06,1.5736e-06,1.4712e-06,6.2146e-07,1.6677e-06,0,1.586e-06,0,3.716e-06,4.0733e-06,1.6105e-06,0,0,1.5726e-06,3.7094e-06,0,1.3874e-06,4.0629e-06,1.6787e-06,6.1902e-06,1.5495e-06,1.6045e-06,6.0353e-06,3.835e-06,5.9146e-06,3.6682e-06,1.7593e-06,1.1414e-06,1.2055e-06,1.8831e-06,1.7318e-06,6.0121e-06
